geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer	ranksum_pval
EE	0.616	0.584	0.268	0.231	0.567	0.496	0.17	0.232	0.182221031719343	0.000106576873528045	0.293278879090599	1.25562846665408e-13
EE	0.941	0.953	0.913	0.958	0.934	0.944	0.915	0.96	0.777351726790322	0.573533039418382	0.787466341588616	0.039377298839092
EE	0.165	0.143	0.582	0.903	0.185	0.194	0.582	0.912	0.279107971602721	0.177543984803763	0.210549676882083	0.270658757362665
meanDE	0.115	0.126	0.079	0.154	0.114	0.108	0.075	0.142	0.0235321028590138	5.617800322696e-13	0.0353129604080872	6.54102907746928e-19
meanDE	0.297	0.257	0.198	0.279	0.319	0.243	0.232	0.277	0.202283949634305	5.62427207852836e-34	0.214774190484072	1.76677434077857e-14
EE	0.222	0.293	0.236	0.413	0.2	0.271	0.21	0.42	0.293118459251117	3.26004331615371e-10	0.337928713923275	0.00644437331717662
EE	0.809	0.901	0.978	0.714	0.724	0.84	0.955	0.696	0.868166268169865	0.537667885173461	0.898290658242202	0.000207357952336806
EE	0.433	0.404	0.35	0.588	0.455	0.447	0.352	0.589	0.422029569240113	4.26766528147525e-06	0.32893950933394	2.4681543850203e-15
meanDE	0.032	0.0669999999999999	0.003	0.033	0.005	0.018	0.001	0.034	7.9640627270035e-06	2.21165657758396e-11	0.119178560936725	6.11312753114322e-19
EE	0.242	0.194	0.295	0.888	0.242	0.196	0.286	0.878	0.336007313091933	4.24654519867613e-07	0.22727732416682	1.6683545378572e-07
EE	0.045	0.025	0.1	0.878	0.043	0.03	0.085	0.882	0.124794462432111	0.00210875720367406	0.206432065733742	0.120757678522769
meanDE	0.001	0.002	0.002	0.001	0.001	0.001	0.001	0.001	7.56276192946042e-05	4.02941055662815e-36	7.86726035791591e-06	9.17890700134202e-38
EE	0.841	0.879	0.867	0.602	0.786	0.876	0.858	0.594	0.350683963250132	0.0853806128903274	0.642930862523344	0.318679192088723
EE	0.275	0.237	0.469	0.221	0.142	0.115	0.332	0.13	0.200839179708414	0.000200433605313515	0.264108154346993	0.222217247106223
varDE	0.00800000000000001	0.001	0.005	0.046	0.009	0.001	0.009	0.035	0.74987905528239	5.95352972503585e-28	8.85445655363952e-06	1.59650922497186e-06
EE	0.484	0.383	0.542	0.427	0.503	0.377	0.599	0.397	0.593028865838796	0.0477491286467238	0.40402122978351	0.0341411570537258
varDE	0.234	0.237	0.26	0.764	0.181	0.176	0.271	0.783	0.503012313979194	5.20889315684069e-22	0.000236434826788531	0.000750230175811141
EE	0.472	0.381	0.59	0.743	0.48	0.353	0.579	0.834	0.442153354655016	0.000336231271436151	0.29623983130908	0.00768704071099186
meanDE	0.846	0.733	0.931	0.828	0.805	0.711	0.937	0.802	0.801510504599409	0.344483986981907	0.523579502680844	0.0205276383950396
EE	0.144	0.208	0.507	0.76	0.135	0.166	0.544	0.711	0.460780127109581	0.212123351954485	0.615325741474531	0.0117914369446649
meanDE	0.001	0.011	0.003	0.013	0.001	0.001	0.001	0.004	1.67274697320343e-06	4.08097796655128e-22	0.00771058281340397	3.60203063878823e-29
meanDE	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	2.0480410735715e-09	2.17466547156345e-102	2.11398386181704e-09	1.74389477192384e-102
EE	0.751	0.414	0.575	0.81	0.802	0.462	0.57	0.815	0.410138229375825	0.309233232628025	0.742002396408264	0.344599755809117
EE	0.743	0.808	0.853	0.743	0.793	0.813	0.852	0.739	0.899472083721647	0.992015549171718	0.997018573157203	0.148901460977456
EE	0.84	0.693	0.984	0.856	0.805	0.686	0.97	0.823	0.748471885864843	0.485313450920224	0.970508145320231	0.0901527603454446
EE	0.596	0.721	0.679	0.965	0.603	0.704	0.731	0.967	0.77248922646044	0.00678109319765091	0.713558602848499	6.41062988166123e-16
EE	0.338	0.22	0.656	0.869	0.373	0.224	0.648	0.909	0.633801460223337	0.44873789550123	0.811241228734071	0.331401117378883
EE	0.227	0.68	0.302	0.753	0.242	0.712	0.301	0.782	0.372198213711284	6.3984100602443e-20	0.101719727561215	0.0506740119866973
EE	0.104	0.092	0.101	0.186	0.073	0.089	0.086	0.19	0.194043928899396	0.00425998723358982	0.389742536554667	0.402123578886354
meanDE	0.353	0.505	0.551	0.467	0.348	0.502	0.543	0.438	0.362839496600638	5.84314471162836e-12	0.526673355732482	1.70582048838537e-14
EE	0.424	0.539	0.508	0.871	0.439	0.557	0.487	0.84	0.372474195098032	0.0063748973842275	0.599145837186185	0.00131519737309741
varDE	0.029	0.055	0.086	0.077	0.025	0.053	0.098	0.086	0.484512323419114	4.68666240959669e-30	0.000302430209670112	9.56226517503995e-17
EE	0.085	0.05	0.0629999999999999	0.035	0.104	0.072	0.085	0.053	0.021147893198602	6.96957403887234e-80	0.0243657765991073	9.04844301860301e-54
EE	0.193	0.198	0.056	0.17	0.209	0.191	0.064	0.161	0.107286021586434	6.42607658555647e-12	0.0172144745800479	1.91393294330839e-07
EE	0.445	0.357	0.537	0.804	0.423	0.374	0.534	0.821	0.454931098298665	0.0729082086786493	0.647690417797972	0.630723240358978
EE	0.938	0.795	0.991	0.474	0.895	0.775	0.991	0.533	0.809951789248376	0.714070081443551	0.97811052603264	0.996549044740043
EE	0.089	0.049	0.124	0.166	0.078	0.062	0.117	0.155	0.20042458007393	0.00656355070367091	0.555563622626912	7.93502508771654e-05
EE	0.224	0.154	0.356	0.326	0.225	0.123	0.352	0.286	0.357852930938972	1.13981090806297e-09	0.408613319646696	6.7674765111161e-16
EE	0.426	0.726	0.526	0.992	0.343	0.615	0.405	0.994	0.727551022651213	3.00699211131254e-31	0.582638837146911	1.25181070993254e-54
meanDE	0.136	0.109	0.161	0.527	0.118	0.098	0.114	0.482	0.0528485767485863	0.00534839580711943	0.651617238625776	0.232864786387654
varDE	0.013	0.002	0.013	0.11	0.009	0.002	0.025	0.097	0.623358187260858	7.87844961612965e-19	0.00062130132085065	3.44793827404233e-06
EE	0.982	0.99	0.999	0.764	0.977	0.978	0.998	0.888	0.905787472882341	0.241691107733895	0.846319228628437	0.736135287179664
EE	0.436	0.29	0.287	0.425	0.453	0.265	0.253	0.293	0.108913914123883	0.000969711706810986	0.141698930500361	2.89730434994905e-09
EE	0.505	0.56	0.594	0.81	0.435	0.483	0.531	0.779	0.344877750491151	0.0122528055454385	0.539566390556827	7.15432152035694e-05
varDE	0.04	0.001	0.017	0.04	0.049	0.001	0.018	0.031	0.353088877827208	2.2119190253322e-25	0.000320112806379008	1.73882267545489e-13
varDE	0.173	0.099	0.382	0.896	0.137	0.066	0.316	0.857	0.23119489656168	9.9086955218252e-27	3.72799654215079e-06	0.0243179485471831
meanDE	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	1.2387356268691e-11	4.21683006289439e-246	2.82814882901488e-05	5.80923097654424e-228
meanDE	0.168	0.255	0.276	0.632	0.157	0.261	0.263	0.583	0.168135048650357	3.23984805479303e-43	0.28267895368517	0.942734026118825
EE	0.774	0.538	0.474	0.501	0.789	0.572	0.525	0.546	0.89718082377279	2.74417657632022e-21	0.40288906416892	0.328908421303946
EE	0.273	0.239	0.264	0.515	0.227	0.21	0.209	0.504	0.12191345448854	1.91238312716e-06	0.200245939120001	4.90070354283499e-09
EE	0.0669999999999999	0.079	0.385	0.526	0.069	0.071	0.414	0.52	0.250644771225214	0.0818889144658119	0.248900351246624	0.0073078503579837
EE	0.659	0.626	0.521	0.633	0.655	0.644	0.577	0.584	0.952597224439098	0.436434174923517	0.918805647125189	0.98391735533115
EE	0.965	0.763	0.638	0.435	0.968	0.727	0.616	0.367	0.919612165080966	3.56737986710736e-19	0.782962859139265	0.440905865301441
varDE	0.169	0.082	0.175	0.003	0.19	0.079	0.166	0.004	0.588094340295866	1.82619247153322e-18	0.00272606727401856	1.33530110669414e-05
EE	0.838	0.707	0.552	0.86	0.818	0.756	0.554	0.856	0.384042845194812	0.0171824042576283	0.971558999879477	1.30208931561009e-05
EE	0.142	0.159	0.198	0.273	0.108	0.103	0.153	0.263	0.139391361269119	0.00255328614881623	0.196176772742626	5.54052102078569e-05
EE	0.116	0.102	0.081	0.312	0.082	0.054	0.066	0.235	0.103751323625577	8.26461220077526e-05	0.445256745976857	0.377138083687751
meanDE	0.00600000000000001	0.00600000000000001	0.002	0.069	0.008	0.009	0.003	0.057	0.00153398367513856	6.25457840226967e-09	0.10935541796929	1.54892490464285e-09
EE	0.414	0.603	0.64	0.268	0.468	0.668	0.664	0.268	0.494506919670031	0.167768929082301	0.577778691721013	0.153380274737088
meanDE	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	1.18914654711261e-20	1.40783943094993e-39	8.14212970310846e-13	9.06264624692451e-41
EE	0.452	0.794	0.165	0.729	0.436	0.794	0.161	0.728	0.12131070194697	0.00269019284323022	0.125136107501707	0.0137502345700708
EE	0.868	0.771	0.725	0.581	0.88	0.799	0.708	0.588	0.951431107700433	0.740244237453852	0.976720894962868	0.994099259194388
varDE	0.104	0.097	0.207	0.337	0.056	0.05	0.144	0.139	0.0504827378898564	4.26046877190318e-22	0.0120583678665332	0.000501746407040904
EE	0.219	0.268	0.183	0.279	0.191	0.227	0.168	0.224	0.204268522716663	2.49363747030535e-11	0.270276504678572	1.42027714536311e-18
EE	0.0639999999999999	0.0620000000000001	0.046	0.693	0.068	0.07	0.059	0.706	0.0888304586349358	7.33398247719321e-07	0.0971332152717338	2.52002903771507e-06
EE	0.657	0.905	0.478	0.799	0.671	0.93	0.432	0.844	0.379023569203744	0.0040382796824946	0.640958441924776	0.000960128951382819
EE	0.259	0.273	0.248	0.195	0.256	0.287	0.236	0.23	0.210656215583191	1.90831784139078e-22	0.150849970850792	3.33396880303173e-34
meanDE	0.00900000000000001	0.002	0.00700000000000001	0.002	0.004	0.002	0.005	0.002	0.000155867648953066	5.91380820073118e-40	0.000311397384031474	9.33744376707291e-47
EE	0.864	0.79	0.931	0.932	0.903	0.838	0.931	0.853	0.794586619971164	0.870134256925611	0.883469593314504	0.00465214848523722
EE	0.691	0.914	0.894	0.772	0.713	0.931	0.894	0.776	0.854731259245617	0.0255669488532613	0.902461854451499	0.00105293252887965
EE	0.944	0.933	0.988	0.931	0.996	0.844	0.946	0.85	0.895357701309361	0.241596285743319	0.990949156329944	4.1094140247028e-15
varDE	0.442	0.31	0.453	0.309	0.453	0.342	0.504	0.33	0.730860298065547	1.17422450535115e-23	0.0225310222800684	4.70268811336118e-05
EE	0.125	0.137	0.114	0.09	0.105	0.119	0.122	0.088	0.306337572133767	5.59588047154011e-05	0.423479026076874	9.98283509567734e-05
meanDE	0.538	0.488	0.349	0.572	0.552	0.482	0.297	0.633	0.184533173046745	0.000942426999018794	0.244338896144317	0.000807513851873066
EE	0.72	0.979	0.927	0.456	0.809	0.991	0.936	0.487	0.497632579140858	8.98456934166347e-10	0.862660721881447	0.804190786792363
varDE	0.132	0.359	0.287	0.513	0.113	0.346	0.252	0.539	0.0324161143664106	1.92435237107965e-85	0.00632045374811871	3.7505228940377e-12
EE	0.701	0.936	0.791	0.937	0.72	0.943	0.804	0.928	0.791442967125073	0.214808173342899	0.283274502025432	1.01716371985232e-08
EE	0.473	0.235	0.76	0.765	0.377	0.151	0.733	0.708	0.455067524678929	0.00282923143352051	0.499469353983676	0.002706895230494
varDE	0.0610000000000001	0.031	0.047	0.33	0.087	0.023	0.057	0.287	0.0574992411908579	3.55541213973541e-42	0.00200800300131397	1.98481355101693e-51
EE	0.706	0.721	0.088	0.416	0.693	0.731	0.076	0.322	0.0825876225733145	0.00272571790544648	0.333015648566955	0.00191051322859083
EE	0.303	0.355	0.311	0.405	0.274	0.348	0.285	0.386	0.36471235202209	0.154892541340859	0.615235640788302	0.344409582260077
EE	0.919	0.972	0.907	0.807	0.919	0.987	0.923	0.817	0.698357745093989	0.0685903883159549	0.83795958303806	6.97685304261022e-06
EE	0.207	0.154	0.193	0.661	0.204	0.188	0.169	0.667	0.239997409035523	0.000315270335607335	0.195040255955196	0.00558399578481638
EE	0.0679999999999999	0.053	0.031	0.04	0.043	0.042	0.026	0.043	0.245895102719354	0.168273333823373	0.674708654791217	0.829391764040662
meanDE	0.004	0.023	0.004	0.00700000000000001	0.002	0.009	0.004	0.006	8.48902190030361e-05	5.07688084968081e-52	1.62540488672457e-06	6.16639212338318e-70
EE	0.771	0.941	0.971	0.208	0.645	0.871	0.948	0.209	0.823346006077479	0.75614318903745	0.869467372050047	0.411036902368119
EE	0.823	0.906	0.941	0.647	0.807	0.909	0.914	0.613	0.992914703952238	0.32910091760475	0.796866173980801	0.0306396699015615
meanDE	0.122	0.323	0.036	0.089	0.139	0.341	0.044	0.111	0.0207474872651723	3.2551450957329e-11	0.0136135242682481	3.88438562984042e-12
EE	0.856	0.863	0.976	0.992	0.775	0.777	0.966	0.998	0.957317278388246	0.203638802015608	0.930094814996743	0.000229195626777902
EE	0.841	0.717	0.817	0.784	0.831	0.721	0.831	0.766	0.748979123154316	0.11485034554171	0.858548206611589	3.16403525853297e-05
EE	0.487	0.622	0.48	0.633	0.507	0.63	0.51	0.622	0.376606436716403	0.164913734916325	0.478121883069875	0.658223039475324
EE	0.015	0.081	0.012	0.732	0.028	0.086	0.01	0.576	0.0214007290905816	2.31971507256407e-07	0.0240353715607416	7.82006040191296e-06
meanDE	0.194	0.278	0.096	0.569	0.239	0.3	0.118	0.553	0.0123761246567912	1.59060440052037e-07	0.305506368194903	9.03493324448685e-07
EE	0.165	0.265	0.226	0.602	0.163	0.267	0.272	0.586	0.148585527975859	1.49370415116149e-51	0.283220722717708	0.001164790699262
meanDE	0.222	0.343	0.184	0.565	0.181	0.27	0.114	0.607	0.139208546842148	0.000210874510021933	0.149820291318373	4.78528407661203e-10
EE	0.47	0.484	0.656	0.525	0.467	0.478	0.658	0.495	0.376831533031039	1.44590906330264e-10	0.823936915959621	0.000110846410654154
EE	0.305	0.217	0.339	0.109	0.352	0.265	0.356	0.124	0.283486523781917	4.60157977207649e-09	0.505214791049124	0.00161377976203224
EE	0.992	0.994	0.881	0.622	0.991	0.992	0.892	0.616	0.732033979057014	0.121170129869208	0.607788912958772	0.375625553375714
EE	0.251	0.202	0.239	0.157	0.263	0.215	0.254	0.172	0.185520352396778	3.95383226247581e-18	0.224901396844155	1.79704687918638e-06
EE	0.947	0.967	0.995	0.623	0.9	0.968	0.996	0.542	0.710145188911775	0.0949248160610717	0.791876516199809	0.0616867304876085
EE	0.313	0.361	0.564	0.509	0.252	0.291	0.554	0.539	0.427964832876881	0.487138190247135	0.573316375474089	0.138903577607187
EE	0.094	0.0629999999999999	0.0580000000000001	0.2	0.124	0.087	0.07	0.176	0.00257695989727797	5.08866709817263e-37	0.00627056440405132	1.43597179749487e-53
EE	0.84	0.785	0.8	0.872	0.873	0.843	0.831	0.864	0.938517012854912	0.463614517119363	0.848463294595543	0.68244791755396
EE	0.565	0.569	0.492	0.456	0.58	0.596	0.527	0.499	0.89676689807844	0.466320833931766	0.896818185063758	0.958128680473549
EE	0.776	0.751	0.742	0.749	0.772	0.742	0.717	0.704	0.907420843615311	0.0186055133610671	0.940183913055824	2.1312792421836e-06
EE	0.794	0.437	0.819	0.965	0.781	0.489	0.844	0.958	0.456177317830315	0.0149671638554987	0.437933045829083	0.150337126581503
EE	0.666	0.437	0.608	0.491	0.606	0.404	0.569	0.446	0.455339228885422	2.47263401882995e-05	0.65994242047916	0.73221704320604
varDE	0.586	0.363	0.422	0.213	0.572	0.337	0.403	0.194	0.741127697036827	8.32327016383341e-23	0.073603655321574	0.0636085863338033
EE	0.732	0.823	0.934	0.525	0.694	0.828	0.908	0.548	0.785116170277206	0.280476412906607	0.823666221351844	0.229526833768409
varDE	0.00800000000000001	0.001	0.002	0.001	0.012	0.001	0.001	0.001	0.103711480772873	3.86508025532872e-34	9.27784346619868e-06	1.69878801845186e-16
EE	0.363	0.348	0.283	0.611	0.398	0.402	0.238	0.596	0.529033927192452	0.411266341341867	0.769865949471032	0.550000741506643
EE	0.883	0.8	0.903	0.88	0.8	0.716	0.894	0.898	0.961568127017785	0.978997651216462	0.984767900539956	0.498183783579677
EE	0.99	0.988	0.891	0.964	1	0.994	0.929	0.953	0.856405679293988	0.624750065138514	0.955458510550926	0.152261742512895
varDE	0.276	0.394	0.349	0.709	0.251	0.386	0.309	0.725	0.72629416340808	1.11289864325967e-14	0.000330129266745549	0.00189780648378678
EE	0.465	0.481	0.361	0.507	0.438	0.472	0.369	0.533	0.463064405365726	0.000147259268552682	0.50599369527356	7.59229333412578e-05
EE	0.003	0.002	0.01	0.075	0.002	0.002	0.004	0.059	0.000995145013526011	4.09480470302194e-18	0.0024510829128753	6.64202847288532e-11
EE	0.758	0.73	0.634	0.557	0.758	0.736	0.646	0.625	0.847287234024541	0.69188492132308	0.957420730935243	0.430260040266267
EE	0.387	0.763	0.245	0.886	0.415	0.801	0.284	0.869	0.191618428096671	0.0105579042497477	0.276888640078327	0.00157420020575325
EE	0.313	0.314	0.898	0.552	0.262	0.29	0.88	0.523	0.637267200736246	0.262852086231882	0.861697512119883	0.0682185593445455
EE	0.862	0.759	0.888	0.719	0.91	0.807	0.946	0.759	0.823585810230343	0.15247116543415	0.910115324556684	0.00245029154493122
varDE	0.049	0.00600000000000001	0.038	0.093	0.05	0.009	0.051	0.107	0.0898619657703222	9.07439691232759e-38	0.000107260621423327	1.95707276884293e-28
EE	0.75	0.727	0.896	0.83	0.809	0.735	0.891	0.847	0.769832359242371	0.896103358877116	0.977572214675817	0.20634974724418
EE	0.713	0.967	0.37	0.524	0.738	0.976	0.37	0.624	0.419654648233486	0.0834280902244182	0.59917550825592	0.232792017129074
EE	0.04	0.056	0.102	0.018	0.026	0.033	0.073	0.015	0.138701408558656	0.00117073162781595	0.151758304058795	0.0633494744593117
EE	0.741	0.98	0.752	0.375	0.729	0.966	0.726	0.406	0.385759692162264	0.0525018185446778	0.655692302156744	0.660764418757303
EE	0.711	0.93	0.896	0.983	0.769	0.94	0.927	0.986	0.608369434998972	0.014224729526024	0.785233063301879	0.648723608538471
EE	0.933	0.704	0.859	0.509	0.958	0.743	0.862	0.555	0.852665481884296	0.880989006226493	0.959380902056168	0.904410177509143
EE	0.891	0.707	0.621	0.077	0.901	0.755	0.634	0.1	0.696679626544757	0.248074114676077	0.486267715855447	0.0970328125217555
EE	0.862	0.843	0.383	0.674	0.881	0.848	0.387	0.699	0.577401126578648	0.397390969738137	0.724433318060329	0.0118732575740292
EE	0.321	0.877	0.119	0.417	0.32	0.909	0.129	0.412	0.142813612613698	2.00618327524223e-05	0.164097393860213	9.9317992985304e-08
meanDE	0.00600000000000001	0.01	0.005	0.00600000000000001	0.007	0.012	0.007	0.015	0.000379868514797475	2.36475925826456e-34	0.000427424331254368	6.76087608171906e-32
varDE	0.344	0.378	0.37	0.243	0.284	0.34	0.307	0.205	0.518610949520983	1.36384901540632e-15	0.034400756667588	4.05800603495905e-06
EE	0.794	0.709	0.64	0.099	0.784	0.657	0.554	0.056	0.61339989068595	0.512597540499417	0.848844580707437	0.00570608108364936
varDE	0.418	0.295	0.58	0.586	0.433	0.271	0.584	0.583	0.189146458975846	2.30348512144237e-18	0.000619764705987043	0.235409008069783
EE	0.993	0.995	0.434	0.174	0.988	0.999	0.383	0.123	0.684349414847667	0.0315133037566138	0.395441528906967	0.28435027285319
EE	0.966	0.716	0.656	0.158	0.948	0.733	0.684	0.15	0.579075713073664	0.0666670997341438	0.615405071106881	0.00292992292552263
EE	0.168	0.231	0.217	0.26	0.168	0.212	0.23	0.225	0.180035663309291	1.04563367493962e-17	0.0706112378367208	1.54373204334199e-13
EE	0.425	0.653	0.38	0.923	0.255	0.584	0.222	0.911	0.226100444478693	8.94697289954306e-06	0.0880489310604079	0.391602755137559
EE	0.52	0.453	0.463	0.73	0.554	0.406	0.472	0.689	0.626468359062184	0.105251660440904	0.625660894684367	0.000599242979347675
EE	0.301	0.228	0.624	0.534	0.218	0.192	0.534	0.468	0.351630119397531	1.26211144917281e-06	0.154624925820899	7.66700347013469e-10
varDE	0.313	0.294	0.164	0.538	0.276	0.25	0.115	0.686	0.490888773546498	2.69139772790081e-19	0.0263196682679361	6.41494969922206e-23
EE	0.533	0.628	0.567	0.459	0.461	0.594	0.507	0.399	0.430936748069875	0.00204601624438053	0.677138974214448	0.0274818794192153
EE	0.451	0.427	0.414	0.4	0.403	0.37	0.371	0.321	0.440528968415491	0.103214425744896	0.614873915708872	0.220204818000839
EE	0.507	0.516	0.851	0.905	0.553	0.567	0.879	0.901	0.718421568080682	0.246352566151486	0.82027398187303	0.527426641108675
varDE	0.116	0.034	0.035	0.017	0.067	0.018	0.024	0.011	0.23633438665563	1.3311150327546e-33	0.00633762901348074	1.9715359198645e-13
EE	0.831	0.992	0.911	0.783	0.841	0.993	0.922	0.777	0.75838295617773	0.115239839315091	0.774902128313857	0.235117791505835
varDE	0.51	0.321	0.421	0.421	0.503	0.301	0.444	0.432	0.771028609480512	2.90479026853693e-12	0.0624008922159549	0.234599857728043
EE	0.699	0.479	0.522	0.123	0.75	0.54	0.586	0.107	0.836844854612335	0.147559046343296	0.821927566049845	0.0419569489316565
EE	0.703	0.664	0.65	0.683	0.737	0.666	0.662	0.707	0.914259411540019	8.50421481494852e-07	0.793155563702075	9.27485728482051e-46
EE	0.824	0.622	0.691	0.234	0.867	0.659	0.714	0.212	0.754175087610236	0.624096475405336	0.832000631739789	0.0586915491179916
EE	0.139	0.159	0.11	0.497	0.104	0.163	0.072	0.536	0.0120907149294497	6.91080151937232e-34	0.050098385453851	1.96158636768143e-15
EE	0.53	0.855	0.637	0.758	0.432	0.847	0.554	0.743	0.709389090263779	0.00870693698360315	0.80607744445471	4.03861949730925e-10
EE	0.807	0.832	0.848	0.992	0.891	0.832	0.876	0.988	0.679651802910511	2.15963770637835e-10	0.914550982849352	3.98665913437561e-11
meanDE	0.003	0.014	0.013	0.632	0.005	0.01	0.01	0.626	0.00719871940023557	6.46259765266101e-06	0.0147275418391355	1.75482970827316e-05
EE	0.34	0.43	0.291	0.623	0.327	0.408	0.292	0.556	0.250347248649098	2.65682633985842e-09	0.217783514591893	4.34301258816177e-16
meanDE	0.005	0.012	0.001	0.00700000000000001	0.001	0.012	0.001	0.005	3.32968012003227e-12	8.53896127694804e-37	3.23005555721749e-10	3.62238178361477e-30
varDE	0.00800000000000001	0.141	0.005	0.002	0.01	0.168	0.004	0.001	0.0432519121400178	3.60597201959325e-25	6.74244342350992e-06	0.00218979989130219
EE	0.226	0.456	0.492	0.197	0.246	0.482	0.536	0.176	0.268988441894204	0.00150313825448267	0.435619627240141	9.28764316875297e-05
EE	0.61	0.489	0.571	0.395	0.585	0.419	0.528	0.332	0.734850495160585	0.410845728410955	0.904990933556454	0.000313973290596845
EE	0.379	0.818	0.17	0.283	0.351	0.812	0.166	0.32	0.19274192571048	0.0187826304556008	0.925756336378974	0.000150655687995187
varDE	0.107	0.142	0.4	0.054	0.113	0.148	0.384	0.042	0.16069999344759	2.56876220593114e-20	0.00157918201899749	0.528052816728252
EE	0.223	0.21	0.179	0.238	0.234	0.216	0.168	0.238	0.317402190837422	1.60794807285957e-25	0.23135347643417	5.13927765446654e-13
EE	0.516	0.41	0.702	0.162	0.559	0.437	0.733	0.171	0.717528231115259	0.0153421477830769	0.560013592820587	0.000231911838656518
EE	0.369	0.292	0.304	0.246	0.352	0.279	0.29	0.227	0.290383683983842	1.39777759348697e-06	0.302315560201312	0.287698514709656
EE	0.304	0.295	0.301	0.318	0.305	0.326	0.334	0.371	0.478029582133582	0.000690890364068433	0.456445096208516	0.00198419559767125
EE	0.019	0.017	0.015	0.027	0.011	0.012	0.012	0.015	0.000864984848148989	6.9941840949673e-37	0.000983494575038183	4.62752018766714e-23
varDE	0.293	0.213	0.467	0.17	0.293	0.228	0.421	0.144	0.178591108140154	1.04046279875745e-25	0.00152692300740772	0.0122550356816011
varDE	0.002	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.661005615513311	6.58330304141227e-38	7.55045904751455e-09	0.000920574097381884
meanDE	0.019	0.00800000000000001	0.017	0.995	0.021	0.007	0.008	1	8.07638502913581e-06	1.96338467995165e-17	0.000108591086351338	4.31641594486144e-07
EE	0.766	0.823	0.978	0.709	0.763	0.839	0.971	0.683	0.936075780182392	0.714677236314541	0.91940970339198	0.605812071324814
EE	0.053	0.025	0.138	0.792	0.045	0.032	0.134	0.822	0.0815511978254728	2.07452004829837e-16	0.138833046587515	3.7310110389238e-19
EE	0.192	0.25	0.102	0.435	0.221	0.253	0.111	0.436	0.141051180848732	1.00240444065762e-07	0.0937694413299388	0.0159716083530691
EE	0.074	0.105	0.106	0.595	0.062	0.079	0.072	0.585	0.00265969351695238	4.66174755205028e-114	0.0500620993266506	3.76688727774338e-102
EE	0.731	0.595	0.393	0.099	0.787	0.632	0.447	0.013	0.979809616433509	0.717705887721755	0.914999201770688	0.861109693680886
EE	0.181	0.43	0.239	0.614	0.187	0.467	0.209	0.572	0.371623306555774	0.207287995600601	0.630997709943916	0.0170500897276338
meanDE	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.001	8.16073587836532e-05	3.13778743782958e-18	1.95331504899027e-05	1.05683858708451e-19
EE	0.112	0.082	0.084	0.393	0.112	0.097	0.081	0.469	0.208340672994864	1.71510701327184e-07	0.276630650356546	1.32341601120369e-07
EE	0.541	0.537	0.495	0.495	0.54	0.54	0.522	0.508	0.369029407168138	0.23724503218	0.620563801914349	0.586693934885862
EE	0.683	0.525	0.697	0.811	0.679	0.518	0.72	0.786	0.653475410358975	0.0507859627832634	0.784717684331096	0.0149542448888886
EE	0.153	0.151	0.098	0.076	0.119	0.124	0.067	0.059	0.440054836930196	0.215856338319079	0.563616312495888	0.0160019933193625
EE	0.214	0.371	0.237	0.621	0.215	0.36	0.251	0.639	0.202608409271952	5.57438211286925e-05	0.37777838446437	0.000184218675489601
EE	0.553	0.449	0.629	0.768	0.541	0.485	0.617	0.755	0.867544458063627	0.623470005535936	0.768308479453186	0.454910293075198
meanDE	0.003	0.00600000000000001	0.00600000000000001	0.274	0.006	0.004	0.007	0.33	0.00030549889634312	1.04267679082575e-13	0.0978120690660806	1.46701791884367e-09
EE	0.152	0.166	0.16	0.361	0.06	0.062	0.076	0.264	0.261992588742202	2.89540285391388e-07	0.334126541381388	8.3025266954853e-22
EE	0.036	0.056	0.047	0.128	0.029	0.039	0.038	0.101	0.0647511539118518	6.41586212228416e-11	0.088762231134261	7.70908489004621e-11
EE	0.493	0.476	0.347	0.186	0.403	0.411	0.288	0.148	0.246572259574357	1.79795894446901e-05	0.585152377955014	0.61267540995545
meanDE	0.964	0.947	0.874	0.853	0.951	0.939	0.873	0.807	0.762680077605982	0.4757299295117	0.849147002608835	0.0978643078339588
EE	0.961	0.974	0.934	0.756	0.957	0.963	0.922	0.696	0.814417908016949	0.648672050014009	0.942858774505853	0.0172726773656118
EE	0.11	0.075	0.162	0.439	0.114	0.085	0.181	0.464	0.0401248281349775	0.000712107082441323	0.0449931332311601	0.0454449976751468
EE	0.42	0.507	0.217	0.232	0.381	0.524	0.221	0.225	0.838124182465004	0.621298067658214	0.818994407082433	0.639025189781709
EE	0.409	0.388	0.757	0.828	0.381	0.398	0.786	0.861	0.325540980165771	0.0349894791668454	0.592480150738879	0.000214696911176919
meanDE	0.02	0.01	0.004	0.034	0.012	0.012	0.009	0.006	0.00272976704466603	7.67726127728367e-31	0.00103409608984026	1.26043485712007e-18
meanDE	0.001	0.004	0.003	0.001	0.003	0.004	0.003	0.004	0.000176738677611187	9.42054217781128e-44	7.36385098822077e-06	5.00542840811152e-48
