gene	DDcategory	Clusters.combined	Clusters.c1	Clusters.c2	nonzero.pvalue	nonzero.pvalue.adj	zero.pvalue	zero.pvalue.adj	combined.pvalue	combined.pvalue.adj
gene2578	DB	1	1	2	0.000104165949176616	0.000127074689498273	0.319412634680304	0.408404997571571	0.000376331927722177	0.000417450834966364
gene2579	DB	1	1	2	0	0	5.05126560552252e-15	4.23977687078432e-14	0	0
gene2580	DE	1	1	1	7.74852413343297e-08	1.54699758091998e-07	3.77063520295639e-18	4.20659846421872e-17	1.67974922372583e-23	8.27462671786123e-23
gene2581	DE	1	1	1	0	0	3.45722956602997e-45	2.94195524453976e-43	0	0
gene2582	DE	1	1	1	1.67786836831052e-05	2.29099623595906e-05	1.42327356253503e-07	5.5698460013296e-07	6.62939869313238e-11	1.53369547556562e-10
gene2583	DB	1	1	3	1.11022302462516e-15	7.27418853153256e-15	5.94269085214938e-73	2.97097400789643e-70	1.33102751046746e-85	1.0238673157442e-84
gene2584	DB	1	1	2	2.38749529893889e-05	3.19183863494504e-05	0.30809913829659	0.395646974993485	9.43021335864641e-05	0.000110472553623036
gene2585	DB	1	1	2	0	0	4.61129676732861e-08	1.90427273318852e-07	0	0
gene2586	DB	1	1	2	1.41650225993217e-08	3.20385017796364e-08	1.22587402497541e-21	1.8642141303761e-20	1.1672981553751e-27	6.49400920931906e-27
gene2587	DB	1	1	2	2.70072852970316e-11	9.59406227248013e-11	1.10264193181645e-10	6.06187822171806e-10	1.43724318183432e-19	6.03883689846353e-19
gene2588	DB	1	1	2	0	0	0.0102773716049789	0.01995356686122	0	0
gene2589	DB	1	1	2	2.99809593438116e-05	3.96180500083404e-05	0.000211085358335879	0.000551844493887982	1.25799989446985e-07	2.04013767601031e-07
gene2590	DB	1	2	1	0	0	3.80585820454484e-36	1.96406837278414e-34	0	0
gene2591	DB	1	1	2	8.43199066125067e-10	2.34246141002833e-09	0.117415198671918	0.173605207796057	2.37965525766286e-09	4.7238814047898e-09
gene2592	NS	1	2	2	1.7936763185844e-11	6.56423172400513e-11	0.105476875915889	0.15787977740479	5.29611592132958e-11	1.23668789756674e-10
gene2593	DZ	1	1	1	1.30368009622073e-05	1.80784204710796e-05	0.00104069992099409	0.00244984069100404	2.59348895809506e-07	4.04048912653564e-07
gene2594	DE	1	1	1	0	0	2.79084414884061e-16	2.6639573205938e-15	0	0
gene2595	DB	1	1	2	8.53480686124897e-09	2.00583004964723e-08	0.980790123218065	0.985567984831456	1.64056270292013e-07	2.61652743687421e-07
gene2596	DB	1	1	2	2.63489183294219e-06	4.08114901520571e-06	0.509447165035581	0.595944409640189	1.94922235876271e-05	2.4361473004377e-05
gene2597	DB	1	1	2	3.30383847234605e-05	4.34073046128567e-05	0.081699031000956	0.126526727778634	3.73098923115523e-05	4.53408990570285e-05
gene2598	DB	1	1	2	0.000297260146086886	0.000342219192501812	0.510999924668817	0.597411341336725	0.00148744779827838	0.00158618800136324
gene2599	DB	1	1	2	1.57356618213367e-06	2.52629529541829e-06	0.487879824091898	0.575173281195445	1.15769713299922e-05	1.4773611523359e-05
gene2600	DB	1	1	2	5.47507188475294e-08	1.11993288361093e-07	0.189697545649408	0.262797136759545	2.01311249706314e-07	3.175256304516e-07
gene2601	DB	1	1	2	0	0	5.73609036431667e-33	2.28273566289398e-31	0	0
gene2602	DE	1	1	1	0	0	0.0115454831848898	0.022146839327562	0	0
gene2603	DE	1	1	1	0	0	0.000939996844840577	0.00223050571399578	0	0
gene2604	DZ	1	1	1	4.7745906561758e-08	9.84883599727313e-08	3.55021245227643e-06	1.1942030868696e-05	5.15404256910941e-12	1.32921794174324e-11
gene2605	DB	1	1	2	1.6645173136598e-05	2.27354251481618e-05	0.619385311009121	0.69555848698048	0.000128690930395452	0.000148861689294913
gene2606	DB	1	1	2	6.65754471662616e-07	1.13755569698867e-06	0.977526916552913	0.983994917148927	9.92138638682864e-06	1.27688370486855e-05
gene2607	DM	1	1	3	3.80055924731337e-07	6.75654977300155e-07	0.00100901315022064	0.00238296314987153	8.69802213462753e-09	1.61560661892315e-08
gene2608	DB	1	1	2	0.00111141354394784	0.00120039264905936	0.286258458798132	0.372685776680706	0.00288022030760684	0.00302345656224311
gene2609	NS	1	2	2	8.66233195517818e-06	1.23482992946232e-05	0.16872162588862	0.237105461258446	2.10985884802313e-05	2.62514566218582e-05
gene2610	DB	1	1	2	0	0	1.22045470305395e-08	5.37578037980645e-08	0	0
gene2611	DZ	1	1	1	0.000546393978280379	0.000609474599308845	1.50077870335375e-08	6.55996111919487e-08	2.17524671298046e-10	4.78470544510411e-10
gene2612	DB	1	1	3	3.33066907387547e-16	2.32304730523137e-15	1.7443167814107e-08	7.55429882756045e-08	3.16645496409865e-22	1.49422589513778e-21
gene2613	DB	2	3	2	6.25055562863963e-14	3.23234938779037e-13	0.000903702651606854	0.00214948483800274	2.16978701734847e-15	7.25075026682863e-15
gene2614	DB	1	1	2	6.3966698604645e-10	1.81337203698497e-09	0.000131677937921909	0.000355721656682659	2.6199940156854e-12	6.95189125223322e-12
gene2615	DB	1	1	2	4.06871335179027e-07	7.19171604381841e-07	3.70440058511089e-11	2.13176261009367e-10	5.98871802572378e-16	2.07132486838695e-15
gene2616	DB	1	2	1	9.00502329914676e-06	1.27934978499688e-05	2.61578050260129e-21	3.90366198513204e-20	1.41355607076606e-24	7.20283348161049e-24
gene2617	DB	1	1	2	5.60074209232653e-12	2.21373205230298e-11	5.71744330239254e-34	2.39444130763549e-32	3.31274802373743e-43	2.34738566783874e-42
gene2618	DB	1	1	2	3.32316283380152e-08	7.05962680772563e-08	0.217172066345836	0.295134107832202	1.42512497927113e-07	2.29488724520311e-07
gene2619	DB	1	1	2	1.6548796969662e-05	2.2611507388095e-05	2.38601327682108e-06	8.19833341979888e-06	9.85367687566382e-10	2.03430748400802e-09
gene2620	NS	1	1	1	0.0237604407114416	0.0240277494237811	0.126646204025297	0.185471070303616	0.0204806826173212	0.0208216369219176
gene2621	DE	2	1	1	4.10019362517833e-06	6.15760259084412e-06	0.479168979636832	0.56732869569494	2.77810046808004e-05	3.41867462615603e-05
gene2622	DB	1	1	2	9.64072154209239e-05	0.000118291061866164	0.0144576600373671	0.0270455618893592	2.01873765544031e-05	2.5175216279848e-05
gene2623	DE	1	1	1	1.26457750826425e-07	2.44068035370664e-07	0.254799234476203	0.337831771353414	5.88059943132093e-07	8.75089201089423e-07
gene2624	DB	1	1	2	2.46968001604841e-11	8.86270628386061e-11	0.93924896543484	0.954523246666661	5.9120828145322e-10	1.24596055100784e-09
gene2625	NS	1	1	1	4.38458491736071e-10	1.28745422070505e-09	0.865722912387645	0.897940557078419	8.61348983487447e-09	1.60102041540418e-08
gene2626	DE	1	1	1	0.000128534996275631	0.000154628566948128	0.000515381090778552	0.00127356606275491	1.1612604566838e-06	1.67147960659777e-06
gene2627	DB	1	1	2	2.87879872162833e-08	6.19429525901738e-08	0.305976888403898	0.393553486146129	1.72183817430082e-07	2.73905456241927e-07
gene2628	NS	1	1	1	9.46307877613961e-07	1.5712874680182e-06	0.121522842449545	0.178819208380043	1.95247678922245e-06	2.73169190517307e-06
gene2629	NS	1	1	1	1.13750185821715e-05	1.59286099522794e-05	0.648731336285266	0.72132359729578	9.45796130975456e-05	0.000110765174173674
gene2630	DZ	1	1	1	2.25168883538629e-10	6.93360688340659e-10	0.0109023390485183	0.0210443557068287	6.80807138364825e-11	1.57412055113254e-10
gene2631	NS	1	1	1	4.03097005869935e-05	5.22823613320278e-05	0.0435510316251974	0.0726971414795396	2.50210995619307e-05	3.09236515518996e-05
gene2632	DB	1	1	2	1.23523653527968e-08	2.82743699062588e-08	1.68701366219423e-08	7.31801642293472e-08	7.73261167074795e-15	2.49640409063695e-14
gene2633	NS	1	1	1	0.000155338191768384	0.00018489890405402	0.233936184067004	0.313916379190063	0.000407821040370932	0.000451316685982495
gene2634	DB	1	1	2	0.00945336433017752	0.00966231182335762	0.126282310424691	0.184972019975665	0.00922875752502099	0.00949582767847819
gene2635	DZ	1	2	2	0	0	1.24409611738195e-21	1.88833488480801e-20	0	0
gene2636	NS	1	2	2	6.98938587563314e-05	8.75314449046103e-05	0.21745979919041	0.295374585451534	0.000183822134968454	0.000209543613529158
gene2637	DB	1	1	2	4.65263804194649e-06	6.93001384017351e-06	0.826918185616182	0.868731096236386	5.18166069734126e-05	6.21768195271188e-05
gene2638	DB	1	1	2	7.12763181809350e-13	3.20492696052467e-12	1.00443311961652e-13	7.39140802558653e-13	4.216700962866e-24	2.108350481433e-23
gene2639	DB	1	1	2	8.10462807976364e-15	4.7395485846571e-14	5.73784168045514e-14	4.31362740619931e-13	2.97319485355827e-26	1.59849185675176e-25
gene2640	DB	1	1	2	1.90684147916009e-07	3.57170026534318e-07	0.705123628278296	0.768620234534669	2.26182109807878e-06	3.14196367158017e-06
gene2641	DB	1	1	2	4.57507706264071e-06	6.82338115233514e-06	0.00329560719899636	0.00706176318906292	2.86627039727846e-07	4.43780978870286e-07
gene2642	DZ	1	1	1	0.0916789829858259	0.092024073260553	0.00352260259794217	0.00749994628185771	0.00291881524985769	0.00306316699447219
gene2643	DB	1	1	2	1.02388536538101e-08	2.37216418275356e-08	0.549715300852492	0.63332459909536	1.1254337359335e-07	1.83819311708207e-07
gene2644	DB	1	1	3	4.97211887218185e-08	1.02280665923e-07	0.697437013366663	0.76176954159331	6.30337215259499e-07	9.35045006874837e-07
gene2645	DB	1	1	2	0	0	2.56570189088197e-10	1.34754099968252e-09	0	0
gene2646	DB	1	1	2	7.93452119784988e-07	1.33613688639103e-06	0.4195027553308	0.510889635886054	5.29757857757919e-06	7.0399715316667e-06
gene2647	DB	1	1	3	3.56871747697607e-05	4.66270452650801e-05	5.09638093666213e-08	2.09163422844332e-07	5.09849035211697e-11	1.19367640669991e-10
gene2648	DB	1	1	3	2.01690310831504e-05	2.72370440015535e-05	0.874430506081682	0.904977308597151	0.000210676596348471	0.000238828506559129
gene2649	DB	1	1	2	3.52462503627748e-12	1.43277440499085e-11	0.388548020473578	0.48106326372402	3.87791697926858e-11	9.18665556237745e-11
